topic,sample_id,params_json,timestamp
telecom_spectrum_management,4269bdae-aea7-433c-86c3-d3fe74e6d3c9,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:34:17.621661+00:00
telecom_spectrum_management,256ec3b4-e32a-4bad-9d23-1b7f139a83cd,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:35:17.621661+00:00
telecom_spectrum_management,96d23519-773d-4a05-895f-8d07ac92c6de,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:36:17.621661+00:00
telecom_spectrum_management,656704f3-3306-4524-a122-c74377790e78,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:37:17.621661+00:00
telecom_spectrum_management,33277496-3c22-4aa7-b0b4-88ae73aebd57,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:38:17.621661+00:00
telecom_spectrum_management,3e23491a-7f2e-42e8-b9f3-f79c0800713f,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:39:17.621661+00:00
telecom_spectrum_management,80f4b554-c90b-47eb-9802-452a4c0d8d54,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:40:17.621661+00:00
telecom_spectrum_management,0dc0aa4a-a7f3-457d-b7c3-f56cd9279fab,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:41:17.621661+00:00
telecom_spectrum_management,ce1204f3-4729-4c50-97df-eb27f8f58012,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:42:17.621661+00:00
telecom_spectrum_management,7a8978d6-d70d-4a78-9007-ff19a66dd238,"{""anomaly_probability"": 0.01, ""pattern"": ""seasonal"", ""period"": 24, ""seasonality_strength"": 0.4, ""traffic_base"": 50, ""uplift_factor"": 1.2}",2025-11-29T12:43:17.621661+00:00
