topic,sample_id,params_json,timestamp
online_ad_campaign_roi,6168d7a5-4427-45bc-a93b-d29a215e25d3,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-01T12:00:00
online_ad_campaign_roi,95108858-f166-4152-9ad9-b8e5f4726f91,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-02T12:00:00
online_ad_campaign_roi,0d5417e3-7952-4ad9-8aec-2a034d0da241,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-03T12:00:00
online_ad_campaign_roi,7e42f509-ba99-4958-8a6a-be698510cf36,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-04T12:00:00
online_ad_campaign_roi,af8af599-0f20-4a5c-847f-8e55c51c1f25,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-05T12:00:00
online_ad_campaign_roi,cc0ad910-1326-4e91-9df9-e33baaef5081,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-06T12:00:00
online_ad_campaign_roi,306e4c63-6088-43e4-9d5e-f45e0923f44b,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-07T12:00:00
online_ad_campaign_roi,40468240-e812-4ad4-8a0d-d631618b726c,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-08T12:00:00
online_ad_campaign_roi,3e4de7bc-8674-48a2-92fd-4ad20e3cb0b4,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-09T12:00:00
online_ad_campaign_roi,633430f2-648f-4e72-8415-67180f2ea122,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-10T12:00:00
online_ad_campaign_roi,609d9040-f622-4457-bbc9-1f40b30d587c,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-11T12:00:00
online_ad_campaign_roi,222a5cab-417b-4a21-ae97-4190a239717a,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-12T12:00:00
online_ad_campaign_roi,26da7ca2-611c-403a-851e-ab2902e407b3,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-13T12:00:00
online_ad_campaign_roi,7b15a5cd-6092-4c90-b42e-2e83e374eee7,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-14T12:00:00
online_ad_campaign_roi,0f0b6c3b-5647-4083-a77f-d70cabaf2a47,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-15T12:00:00
online_ad_campaign_roi,7b9cdf80-3529-4abb-9ce7-816d107508b8,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-16T12:00:00
online_ad_campaign_roi,04016d33-68fb-4b7c-bf50-47141c74cf7a,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-17T12:00:00
online_ad_campaign_roi,8ad468b5-257a-4918-b2f3-8a159ff98a83,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-18T12:00:00
online_ad_campaign_roi,bb2ad71f-e60c-4587-adef-642045cd1867,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-19T12:00:00
online_ad_campaign_roi,3867263a-9ea8-4250-b72f-86f03d0ca2b2,"{""campaign_type"":""brand_awareness"",""seasonality_factor"":1.15,""uplift_factor"":1.25,""base_ctr"":0.012,""base_cr"":0.02,""revenue_per_conversion"":150}",2025-01-20T12:00:00
