topic,sample_id,params_json,timestamp
public_health_vaccination,9291fe18-4e64-4afa-a27d-5db02df86d18,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-01-01T00:00:00Z
public_health_vaccination,76e6ccd0-f32a-48d3-9e31-85a494754afb,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-02-01T00:00:00Z
public_health_vaccination,740e65d8-465c-49f6-8337-45594e364fbe,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-03-01T00:00:00Z
public_health_vaccination,fd5efec8-7d30-4e6b-873f-1588826c0f9b,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-04-01T00:00:00Z
public_health_vaccination,57a04d36-7e0e-472c-8d0c-da334cb5e74d,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-05-01T00:00:00Z
public_health_vaccination,b452824f-675a-4071-9eed-ec3aec06c43a,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-06-01T00:00:00Z
public_health_vaccination,dc9a461c-58a3-4ac5-bbf6-5de5cf9da93b,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-07-01T00:00:00Z
public_health_vaccination,faa2446d-c649-4d67-93dc-cfe88a0bae7e,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-08-01T00:00:00Z
public_health_vaccination,57872748-ce2f-4c83-a104-6420d11f4a93,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-09-01T00:00:00Z
public_health_vaccination,91574858-ea1f-484f-a4fb-3de894c02c35,"{""base_uptake"": 0.6, ""num_months"": 24, ""region_distribution"": {""Central"": 3.5e-05, ""East"": 0.759655, ""North"": 0.11483, ""South"": 0.117397, ""West"": 0.008082}, ""rng_seed"": 1730, ""seasonality_amplitude"": 0.1, ""trend_per_month"": -0.01}",2023-10-01T00:00:00Z
