topic,sample_id,params_json,timestamp
freight_rail_operations,4f9dad8f7d7046f9afd821e5cd3a8f7e,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-22T12:00:00Z
freight_rail_operations,f1597082eeca482da6d6bf996fdc5f3e,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-22T18:00:00Z
freight_rail_operations,8339ef80055c402b90cb985793ea4e71,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-23T00:00:00Z
freight_rail_operations,337479d458de476c87e07adcad8ac155,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-23T06:00:00Z
freight_rail_operations,d3130eb931084b658bcea6671ec9773a,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-23T12:00:00Z
freight_rail_operations,f18213ed29474538854b7bc3336d789f,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-23T18:00:00Z
freight_rail_operations,8db9c69071fb4583b6759987c1a9bb87,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-24T00:00:00Z
freight_rail_operations,836342cc73f64cb48e6d856d22a8804b,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-24T06:00:00Z
freight_rail_operations,0140ffc2e4ae496baf851238d72b3404,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-24T12:00:00Z
freight_rail_operations,adcbe733774f45cf8418d3a459a1cbf7,"{""anomaly_probability"":0.05,""base_daily_demand"":215,""capacity_ratio"":0.6,""rng_seed"":1730,""seasonality_factor"":0.8,""seasonality_label"":""low"",""uplift_percent"":0.0}",2025-11-24T18:00:00Z
